PO_ID,Supplier_ID,SKU,Order_Qty,Received_Qty,Lead_Time,Delay_Days
PO002703,SUP016,SKU0943,164,149,8,1
PO002704,SUP021,SKU0050,47,27,2,3
PO002705,SUP024,SKU0484,380,380,11,1
PO002706,SUP014,SKU0530,91,80,6,0
PO002707,SUP006,SKU0101,454,448,13,2
PO002708,SUP012,SKU0602,71,65,4,1
PO002709,SUP012,SKU0255,296,276,6,6
PO002710,SUP014,SKU0215,162,149,2,1
PO002711,SUP007,SKU0320,172,169,2,4
PO002712,SUP029,SKU0650,262,243,14,4
PO002713,SUP009,SKU0325,396,395,6,6
PO002714,SUP015,SKU0396,183,183,13,1
PO002715,SUP029,SKU0545,365,349,12,1
PO002716,SUP012,SKU0738,302,284,9,1
PO002717,SUP008,SKU0233,270,265,8,6
PO002718,SUP007,SKU0626,70,62,10,1
PO002719,SUP023,SKU0340,257,241,9,8
PO002720,SUP029,SKU0051,379,368,3,5
PO002721,SUP029,SKU0014,59,50,4,6
PO002722,SUP024,SKU0664,45,41,9,5
PO002723,SUP026,SKU0275,416,405,10,7
PO002724,SUP016,SKU0653,125,114,8,1
PO002725,SUP018,SKU0190,318,311,13,8
PO002726,SUP023,SKU0620,52,41,2,4
PO002727,SUP029,SKU0454,256,250,6,1
PO002728,SUP019,SKU0889,451,444,4,0
PO002729,SUP030,SKU0508,296,279,14,6
PO002730,SUP018,SKU0756,97,84,14,8
PO002731,SUP002,SKU0980,401,389,14,8
PO002732,SUP021,SKU0580,294,277,13,8
PO002733,SUP017,SKU0362,286,269,6,6
PO002734,SUP020,SKU0757,156,143,11,3
PO002735,SUP003,SKU0626,179,172,14,7
PO002736,SUP009,SKU0404,172,157,8,8
PO002737,SUP009,SKU0171,164,148,13,1
PO002738,SUP023,SKU0542,47,37,10,5
PO002739,SUP010,SKU0443,440,429,3,7
PO002740,SUP023,SKU0542,22,21,7,0
PO002741,SUP009,SKU0035,417,398,6,3
PO002742,SUP001,SKU0044,459,456,2,6
PO002743,SUP020,SKU0369,96,91,11,4
PO002744,SUP019,SKU0310,286,270,6,6
PO002745,SUP030,SKU0796,443,441,2,3
PO002746,SUP016,SKU0700,50,43,14,0
PO002747,SUP005,SKU0770,227,221,9,6
PO002748,SUP001,SKU0865,65,54,9,3
PO002749,SUP013,SKU0566,315,310,7,4
PO002750,SUP008,SKU0335,407,406,13,7
PO002751,SUP025,SKU0997,489,483,7,8
PO002752,SUP020,SKU0991,415,400,4,2
PO002753,SUP003,SKU0397,407,391,7,0
PO002754,SUP025,SKU0213,284,271,3,3
PO002755,SUP016,SKU0778,39,39,8,3
PO002756,SUP014,SKU0852,138,131,3,1
PO002757,SUP016,SKU0379,498,481,9,7
PO002758,SUP006,SKU0715,323,317,3,6
PO002759,SUP014,SKU0318,283,281,13,6
PO002760,SUP021,SKU0343,91,78,12,4
PO002761,SUP022,SKU0640,233,222,10,7
PO002762,SUP020,SKU0450,456,452,2,2
PO002763,SUP008,SKU0794,222,204,5,8
PO002764,SUP005,SKU0925,119,113,13,8
PO002765,SUP014,SKU0385,400,383,11,0
PO002766,SUP029,SKU0402,211,198,10,2
PO002767,SUP030,SKU0343,483,469,2,5
PO002768,SUP009,SKU0081,129,127,9,4
PO002769,SUP006,SKU0451,152,132,14,6
PO002770,SUP025,SKU0199,334,324,8,7
PO002771,SUP012,SKU0776,92,80,3,0
PO002772,SUP030,SKU0657,317,302,13,8
PO002773,SUP008,SKU0571,288,287,9,5
PO002774,SUP007,SKU0669,32,30,4,7
PO002775,SUP019,SKU0572,360,351,14,4
PO002776,SUP007,SKU0559,259,249,6,3
PO002777,SUP009,SKU0093,130,123,13,6
PO002778,SUP012,SKU0871,28,23,3,8
PO002779,SUP028,SKU0049,198,196,7,2
PO002780,SUP003,SKU0729,266,247,14,2
PO002781,SUP014,SKU0522,446,441,8,1
PO002782,SUP014,SKU0302,356,340,13,7
PO002783,SUP019,SKU0138,499,497,5,8
PO002784,SUP017,SKU0714,312,307,6,8
PO002785,SUP027,SKU0163,386,372,7,5
PO002786,SUP012,SKU0382,74,63,8,2
PO002787,SUP020,SKU0334,105,98,14,2
PO002788,SUP021,SKU0068,245,240,8,7
PO002789,SUP030,SKU0941,257,253,12,6
PO002790,SUP023,SKU0341,455,455,10,1
PO002791,SUP014,SKU0020,157,148,13,2
PO002792,SUP029,SKU0125,313,309,2,2
PO002793,SUP003,SKU0266,472,466,2,4
PO002794,SUP027,SKU0189,283,266,2,0
PO002795,SUP009,SKU0071,138,129,5,2
PO002796,SUP022,SKU0933,162,149,6,2
PO002797,SUP023,SKU0681,22,6,8,1
PO002798,SUP016,SKU0825,389,377,5,3
PO002799,SUP019,SKU0197,86,76,9,5
PO002800,SUP021,SKU0057,127,115,7,7
PO002801,SUP019,SKU0198,419,404,9,6
PO002802,SUP002,SKU0102,138,133,7,5
PO002803,SUP020,SKU0843,427,408,9,6
PO002804,SUP028,SKU0711,38,28,12,1
PO002805,SUP006,SKU0884,246,240,7,4
PO002806,SUP002,SKU0363,141,136,11,4
PO002807,SUP030,SKU0963,418,407,8,7
PO002808,SUP021,SKU0509,37,37,10,6
PO002809,SUP003,SKU0413,106,103,4,2
PO002810,SUP004,SKU0727,446,443,3,5
PO002811,SUP011,SKU0738,487,485,3,8
PO002812,SUP006,SKU0778,254,248,6,3
PO002813,SUP028,SKU0089,285,280,12,2
PO002814,SUP002,SKU0058,458,448,3,8
PO002815,SUP030,SKU0912,319,312,14,1
PO002816,SUP015,SKU0076,266,263,3,1
PO002817,SUP018,SKU0737,114,113,7,8
PO002818,SUP021,SKU0958,299,288,14,5
PO002819,SUP008,SKU0896,490,478,9,6
PO002820,SUP014,SKU0149,210,208,5,2
PO002821,SUP012,SKU0413,168,167,13,1
PO002822,SUP008,SKU0229,36,28,3,7
PO002823,SUP007,SKU0766,422,413,6,3
PO002824,SUP028,SKU0525,78,74,9,0
PO002825,SUP007,SKU0420,24,20,13,8
PO002826,SUP020,SKU0854,382,365,4,6
PO002827,SUP029,SKU0145,432,414,2,3
PO002828,SUP004,SKU0256,239,234,4,6
PO002829,SUP017,SKU0425,249,249,9,3
PO002830,SUP021,SKU0877,215,213,11,0
PO002831,SUP020,SKU0033,437,437,8,4
PO002832,SUP016,SKU0865,125,108,6,8
PO002833,SUP021,SKU0943,24,7,6,1
PO002834,SUP029,SKU0205,412,401,13,7
PO002835,SUP004,SKU0410,293,284,8,3
PO002836,SUP019,SKU0495,197,180,9,3
PO002837,SUP016,SKU0790,123,108,14,2
PO002838,SUP006,SKU0473,171,163,12,3
PO002839,SUP005,SKU0871,81,65,2,2
PO002840,SUP028,SKU0078,71,64,9,5
PO002841,SUP018,SKU0364,475,457,5,1
PO002842,SUP027,SKU0202,224,216,6,0
PO002843,SUP010,SKU0835,210,196,5,2
PO002844,SUP020,SKU0818,293,283,8,1
PO002845,SUP006,SKU0109,352,343,14,8
PO002846,SUP016,SKU0584,270,254,6,4
PO002847,SUP020,SKU0413,343,331,11,6
PO002848,SUP019,SKU0367,481,479,9,0
PO002849,SUP012,SKU0471,107,87,11,3
PO002850,SUP014,SKU0715,225,208,7,2
PO002851,SUP015,SKU0272,342,322,14,8
PO002852,SUP021,SKU0882,263,254,6,4
PO002853,SUP029,SKU0127,426,406,7,2
PO002854,SUP017,SKU0808,72,63,13,1
PO002855,SUP030,SKU0841,211,193,2,4
PO002856,SUP025,SKU0055,246,228,2,6
PO002857,SUP006,SKU0001,477,469,13,6
PO002858,SUP030,SKU0586,135,125,5,8
PO002859,SUP014,SKU0498,223,209,2,6
PO002860,SUP013,SKU0159,394,377,13,8
PO002861,SUP028,SKU0498,268,256,8,2
PO002862,SUP029,SKU0906,437,426,12,0
PO002863,SUP030,SKU0569,355,345,7,0
PO002864,SUP005,SKU0140,87,69,11,7
PO002865,SUP006,SKU0762,140,122,14,4
PO002866,SUP014,SKU0140,326,316,2,8
PO002867,SUP014,SKU0914,397,377,8,1
PO002868,SUP004,SKU0187,340,331,14,4
PO002869,SUP013,SKU0755,359,343,7,5
PO002870,SUP003,SKU0941,381,365,3,5
PO002871,SUP005,SKU0008,434,414,4,7
PO002872,SUP030,SKU0036,464,456,8,6
PO002873,SUP017,SKU0456,383,368,7,2
PO002874,SUP021,SKU0468,379,374,5,3
PO002875,SUP029,SKU0143,190,170,11,4
PO002876,SUP030,SKU0057,294,283,11,4
PO002877,SUP007,SKU0611,33,29,11,7
PO002878,SUP002,SKU0146,443,439,7,1
PO002879,SUP005,SKU0282,474,470,12,2
PO002880,SUP020,SKU0741,43,25,5,2
PO002881,SUP024,SKU0099,36,32,9,3
PO002882,SUP004,SKU0644,427,413,10,8
PO002883,SUP026,SKU0638,231,226,8,6
PO002884,SUP022,SKU0064,37,18,7,1
PO002885,SUP028,SKU0997,153,141,9,6
PO002886,SUP025,SKU0503,242,223,12,8
PO002887,SUP014,SKU0963,440,431,11,2
PO002888,SUP020,SKU0090,360,354,13,1
PO002889,SUP017,SKU0716,103,100,2,5
PO002890,SUP028,SKU0468,81,78,12,4
PO002891,SUP023,SKU0597,439,428,11,1
PO002892,SUP030,SKU0392,128,113,4,7
PO002893,SUP008,SKU0201,351,336,11,6
PO002894,SUP004,SKU0984,116,96,7,7
PO002895,SUP030,SKU0943,259,255,11,1
PO002896,SUP024,SKU0246,125,107,13,5
PO002897,SUP017,SKU0121,163,155,14,4
PO002898,SUP005,SKU0766,456,447,11,5
PO002899,SUP002,SKU0710,76,71,12,2
PO002900,SUP018,SKU0201,358,340,12,4
PO002901,SUP030,SKU0185,55,51,9,4
PO002902,SUP008,SKU0333,229,222,8,0
PO002903,SUP015,SKU0130,456,452,5,8
PO002904,SUP004,SKU0659,158,156,13,1
PO002905,SUP021,SKU0634,481,477,4,5
PO002906,SUP005,SKU0726,134,134,3,3
PO002907,SUP024,SKU0349,446,435,14,8
PO002908,SUP010,SKU0647,114,103,10,0
PO002909,SUP016,SKU0604,460,452,12,8
PO002910,SUP029,SKU0199,70,56,6,1
PO002911,SUP007,SKU0738,433,428,12,1
PO002912,SUP024,SKU0273,464,445,11,5
PO002913,SUP010,SKU0944,327,323,12,7
PO002914,SUP005,SKU0641,388,380,14,0
PO002915,SUP026,SKU0670,392,388,14,4
PO002916,SUP015,SKU0942,33,24,14,0
PO002917,SUP005,SKU0697,443,423,7,8
PO002918,SUP002,SKU0072,488,475,13,1
PO002919,SUP029,SKU0211,379,367,13,5
PO002920,SUP018,SKU0553,225,206,4,0
PO002921,SUP016,SKU0488,87,68,12,7
PO002922,SUP015,SKU0749,357,347,8,1
PO002923,SUP015,SKU0314,493,490,2,5
PO002924,SUP021,SKU0843,339,337,14,4
PO002925,SUP009,SKU0725,123,118,12,1
PO002926,SUP026,SKU0192,22,19,9,8
PO002927,SUP024,SKU0341,56,44,14,2
PO002928,SUP022,SKU0821,62,52,11,2
PO002929,SUP027,SKU0528,91,74,11,1
PO002930,SUP008,SKU0076,393,391,9,7
PO002931,SUP017,SKU0088,305,303,6,3
PO002932,SUP029,SKU0833,342,329,2,6
PO002933,SUP012,SKU0998,485,478,2,1
PO002934,SUP014,SKU0068,335,332,14,7
PO002935,SUP029,SKU0833,60,54,3,8
PO002936,SUP021,SKU0766,404,390,8,7
PO002937,SUP012,SKU0275,493,487,7,4
PO002938,SUP016,SKU0202,274,254,5,3
PO002939,SUP020,SKU0609,454,434,2,4
PO002940,SUP023,SKU0766,385,366,9,8
PO002941,SUP006,SKU0110,414,395,5,3
PO002942,SUP013,SKU0668,298,298,9,0
PO002943,SUP021,SKU0177,292,285,9,0
PO002944,SUP016,SKU0244,167,166,2,8
PO002945,SUP016,SKU0119,500,497,9,8
PO002946,SUP027,SKU0156,420,413,12,0
PO002947,SUP015,SKU0598,50,39,2,2
PO002948,SUP005,SKU0213,192,176,13,6
PO002949,SUP008,SKU0579,294,282,11,3
PO002950,SUP025,SKU0391,275,266,2,7
PO002951,SUP016,SKU0211,342,329,4,5
PO002952,SUP018,SKU0908,72,72,2,7
PO002953,SUP013,SKU0800,425,422,10,5
PO002954,SUP022,SKU0138,129,120,12,6
PO002955,SUP026,SKU0153,203,198,7,5
PO002956,SUP008,SKU0446,363,347,5,2
PO002957,SUP018,SKU0323,119,110,8,1
PO002958,SUP022,SKU0018,288,272,14,2
PO002959,SUP027,SKU0745,327,318,6,5
PO002960,SUP001,SKU0255,103,90,10,1
PO002961,SUP021,SKU0506,232,230,4,2
PO002962,SUP007,SKU0191,302,297,6,7
PO002963,SUP010,SKU0992,55,41,14,2
PO002964,SUP012,SKU0908,427,421,14,8
PO002965,SUP022,SKU0097,255,249,14,7
PO002966,SUP001,SKU0058,115,102,12,7
PO002967,SUP004,SKU0984,222,209,9,2
PO002968,SUP011,SKU0163,151,148,4,0
PO002969,SUP015,SKU0649,388,374,10,8
PO002970,SUP019,SKU0882,395,380,8,1
PO002971,SUP004,SKU0514,72,55,10,1
PO002972,SUP017,SKU0233,383,383,6,0
PO002973,SUP022,SKU0540,73,66,5,4
PO002974,SUP029,SKU0095,477,464,2,5
PO002975,SUP004,SKU0255,22,21,12,3
PO002976,SUP026,SKU0467,415,406,7,5
PO002977,SUP011,SKU0557,300,282,2,5
PO002978,SUP005,SKU0591,220,203,7,1
PO002979,SUP026,SKU0801,275,272,8,2
PO002980,SUP022,SKU0939,458,438,3,2
PO002981,SUP004,SKU0250,478,462,12,4
PO002982,SUP013,SKU0047,60,48,7,3
PO002983,SUP001,SKU0391,171,168,3,2
PO002984,SUP015,SKU0589,71,55,9,5
PO002985,SUP005,SKU0305,142,128,4,4
PO002986,SUP022,SKU0957,215,206,11,4
PO002987,SUP025,SKU0349,369,357,2,7
PO002988,SUP001,SKU0790,38,33,9,4
PO002989,SUP025,SKU0948,201,186,14,3
PO002990,SUP020,SKU0098,290,286,14,8
PO002991,SUP005,SKU0456,125,108,2,8
PO002992,SUP025,SKU0438,422,416,2,6
PO002993,SUP004,SKU0175,489,482,14,1
PO002994,SUP029,SKU0847,455,441,8,8
PO002995,SUP010,SKU0987,416,406,4,1
PO002996,SUP003,SKU0653,487,477,14,1
PO002997,SUP020,SKU0075,341,335,6,6
PO002998,SUP025,SKU0985,473,470,4,7
PO002999,SUP009,SKU0367,373,365,2,4
PO003000,SUP024,SKU0212,444,441,11,8
PO003001,SUP027,SKU0976,128,108,12,1
PO003002,SUP024,SKU0046,183,164,7,7
PO003003,SUP027,SKU0470,170,150,2,2
PO003004,SUP003,SKU0308,191,185,5,6
PO003005,SUP019,SKU0977,458,440,4,7
PO003006,SUP022,SKU0490,133,120,10,6
PO003007,SUP011,SKU0819,140,139,10,7
PO003008,SUP011,SKU0073,52,52,3,3
PO003009,SUP026,SKU0154,119,112,5,1
PO003010,SUP003,SKU0745,280,266,12,7
PO003011,SUP016,SKU0953,150,150,9,8
PO003012,SUP008,SKU0377,274,268,9,4
PO003013,SUP002,SKU0185,433,433,6,7
PO003014,SUP005,SKU0616,389,387,12,7
PO003015,SUP016,SKU0873,448,431,2,4
PO003016,SUP012,SKU0065,189,174,12,7
PO003017,SUP015,SKU0083,165,153,4,5
PO003018,SUP011,SKU0762,281,274,3,8
PO003019,SUP002,SKU0092,442,442,4,6
PO003020,SUP013,SKU0162,97,90,5,3
PO003021,SUP012,SKU0710,106,105,3,2
PO003022,SUP008,SKU0277,356,346,12,4
PO003023,SUP029,SKU0164,380,369,10,8
PO003024,SUP008,SKU0028,317,312,7,0
PO003025,SUP027,SKU0684,305,304,9,3
PO003026,SUP012,SKU0230,440,420,8,8
PO003027,SUP008,SKU0343,172,153,9,8
PO003028,SUP013,SKU0798,182,175,10,2
PO003029,SUP030,SKU0208,443,439,3,2
PO003030,SUP002,SKU0128,318,307,11,4
PO003031,SUP023,SKU0817,392,384,3,8
PO003032,SUP016,SKU0839,107,99,7,1
PO003033,SUP018,SKU0195,404,386,9,5
PO003034,SUP019,SKU0413,340,322,3,3
PO003035,SUP005,SKU0186,32,25,7,8
PO003036,SUP027,SKU0179,30,25,7,6
PO003037,SUP005,SKU0287,495,484,5,6
PO003038,SUP029,SKU0347,27,27,3,2
PO003039,SUP002,SKU0368,250,248,13,7
PO003040,SUP007,SKU0991,224,212,10,1
PO003041,SUP022,SKU0309,115,97,5,0
PO003042,SUP012,SKU0472,420,409,10,2
PO003043,SUP025,SKU0243,449,430,2,5
PO003044,SUP012,SKU0795,476,467,14,5
PO003045,SUP021,SKU0967,169,165,9,6
PO003046,SUP024,SKU0697,239,219,14,7
PO003047,SUP019,SKU0437,223,218,13,8
PO003048,SUP025,SKU0073,360,348,8,2
PO003049,SUP013,SKU0126,279,259,6,5
PO003050,SUP002,SKU0441,289,288,4,3
PO003051,SUP023,SKU0150,498,482,10,6
PO003052,SUP023,SKU0309,436,423,8,3
PO003053,SUP009,SKU0365,53,34,11,6
PO003054,SUP028,SKU0699,114,105,10,6
PO003055,SUP007,SKU0703,350,343,11,1
PO003056,SUP017,SKU0604,125,125,3,6
PO003057,SUP030,SKU0573,184,176,7,5
PO003058,SUP025,SKU0274,215,205,2,3
PO003059,SUP026,SKU0918,293,290,8,5
PO003060,SUP026,SKU0011,346,340,2,3
PO003061,SUP005,SKU0686,141,131,8,5
PO003062,SUP006,SKU0053,151,133,6,6
PO003063,SUP005,SKU0206,142,139,12,7
PO003064,SUP005,SKU0460,174,164,3,7
PO003065,SUP023,SKU0150,370,368,3,8
PO003066,SUP001,SKU0232,179,169,8,1
PO003067,SUP021,SKU0174,36,19,12,3
PO003068,SUP002,SKU0800,443,434,6,0
PO003069,SUP026,SKU0239,483,476,10,6
PO003070,SUP013,SKU0498,75,68,7,7
PO003071,SUP015,SKU0252,289,277,8,5
PO003072,SUP016,SKU0986,156,143,3,2
PO003073,SUP026,SKU0568,57,50,11,8
PO003074,SUP006,SKU0625,121,121,11,4
PO003075,SUP027,SKU0207,125,107,14,3
PO003076,SUP008,SKU0630,182,162,10,2
PO003077,SUP030,SKU0485,375,356,13,7
PO003078,SUP012,SKU0042,438,418,14,8
PO003079,SUP016,SKU0582,138,120,11,8
PO003080,SUP026,SKU0494,444,443,13,4
PO003081,SUP017,SKU0345,172,162,10,1
PO003082,SUP014,SKU0827,339,326,3,8
PO003083,SUP008,SKU0341,401,381,13,0
PO003084,SUP005,SKU0354,460,448,10,1
PO003085,SUP004,SKU0667,270,250,14,7
PO003086,SUP025,SKU0795,364,359,11,0
PO003087,SUP020,SKU0621,432,418,14,4
PO003088,SUP010,SKU0263,95,76,3,0
PO003089,SUP013,SKU0773,199,189,2,1
PO003090,SUP024,SKU0049,373,369,11,2
PO003091,SUP007,SKU0702,136,129,3,0
PO003092,SUP028,SKU0416,337,327,4,5
PO003093,SUP003,SKU0932,349,332,4,2
PO003094,SUP022,SKU0624,203,186,9,8
PO003095,SUP019,SKU0241,396,377,5,3
PO003096,SUP021,SKU0592,87,87,7,1
PO003097,SUP030,SKU0874,266,265,13,4
PO003098,SUP021,SKU0396,446,432,6,7
PO003099,SUP021,SKU0422,162,145,4,8
PO003100,SUP018,SKU0470,212,193,12,2
PO003101,SUP001,SKU0386,442,426,14,2
PO003102,SUP018,SKU0591,496,489,6,2
PO003103,SUP024,SKU0583,488,477,5,6
PO003104,SUP028,SKU0567,101,99,14,8
PO003105,SUP025,SKU0749,95,89,9,6
PO003106,SUP012,SKU0226,365,360,4,1
PO003107,SUP012,SKU0448,35,28,13,6
PO003108,SUP020,SKU0400,497,495,8,5
PO003109,SUP016,SKU0990,314,306,4,0
PO003110,SUP029,SKU0930,413,412,13,0
PO003111,SUP021,SKU0695,265,260,12,6
PO003112,SUP020,SKU0678,84,84,13,8
PO003113,SUP024,SKU0772,233,231,10,2
PO003114,SUP014,SKU0597,46,26,12,4
PO003115,SUP004,SKU0024,170,157,5,5
PO003116,SUP009,SKU0044,206,202,9,5
PO003117,SUP007,SKU0363,296,289,4,6
PO003118,SUP016,SKU0570,259,255,3,4
PO003119,SUP001,SKU0410,471,452,5,2
PO003120,SUP011,SKU0978,145,130,5,8
PO003121,SUP028,SKU0445,291,286,13,2
PO003122,SUP007,SKU0149,441,425,14,7
PO003123,SUP026,SKU0968,201,182,5,8
PO003124,SUP002,SKU0240,207,202,9,2
PO003125,SUP030,SKU0931,127,125,2,7
PO003126,SUP015,SKU0312,111,101,9,0
PO003127,SUP027,SKU0662,446,445,4,1
PO003128,SUP025,SKU0552,307,291,6,8
PO003129,SUP022,SKU0779,46,37,5,4
PO003130,SUP002,SKU0185,398,384,14,2
PO003131,SUP016,SKU0513,160,151,12,3
PO003132,SUP006,SKU0218,476,463,10,2
PO003133,SUP024,SKU0701,291,281,2,0
PO003134,SUP007,SKU0949,113,103,5,1
PO003135,SUP022,SKU0194,387,381,3,6
PO003136,SUP022,SKU0640,70,69,9,7
PO003137,SUP010,SKU0794,93,92,3,6
PO003138,SUP011,SKU0996,343,342,14,0
PO003139,SUP029,SKU0151,307,298,9,5
PO003140,SUP023,SKU0857,225,206,10,8
PO003141,SUP027,SKU0460,95,85,7,2
PO003142,SUP017,SKU0447,89,83,7,6
PO003143,SUP018,SKU0252,405,389,8,4
PO003144,SUP029,SKU0206,477,470,14,3
PO003145,SUP006,SKU0727,33,19,8,2
PO003146,SUP005,SKU0181,383,366,10,6
PO003147,SUP004,SKU0603,180,165,7,2
PO003148,SUP001,SKU0496,334,333,9,1
PO003149,SUP024,SKU0712,379,365,9,3
PO003150,SUP001,SKU0040,110,105,2,3
PO003151,SUP013,SKU0738,302,285,9,5
PO003152,SUP004,SKU0229,316,308,5,2
PO003153,SUP025,SKU0061,72,66,10,1
PO003154,SUP004,SKU0728,460,455,14,3
PO003155,SUP009,SKU0361,267,260,11,4
PO003156,SUP005,SKU0641,435,419,7,1
PO003157,SUP007,SKU0269,307,304,6,1
PO003158,SUP029,SKU0638,48,33,8,8
PO003159,SUP022,SKU0925,98,85,7,6
PO003160,SUP008,SKU0758,497,482,5,2
PO003161,SUP012,SKU0105,44,26,4,2
PO003162,SUP022,SKU0283,326,312,13,3
PO003163,SUP026,SKU0644,84,67,6,0
PO003164,SUP020,SKU0914,317,306,2,5
PO003165,SUP001,SKU0125,321,309,13,3
PO003166,SUP020,SKU0147,254,253,6,7
PO003167,SUP026,SKU0666,442,425,3,0
PO003168,SUP016,SKU0805,99,88,10,8
PO003169,SUP009,SKU0850,362,342,4,3
PO003170,SUP001,SKU0556,465,449,4,4
PO003171,SUP016,SKU0152,379,369,9,6
PO003172,SUP019,SKU0041,375,357,10,2
PO003173,SUP029,SKU0258,246,240,4,2
PO003174,SUP011,SKU0665,329,310,6,6
PO003175,SUP019,SKU0617,27,19,6,2
PO003176,SUP021,SKU0084,75,64,14,2
PO003177,SUP018,SKU0792,127,110,13,0
PO003178,SUP013,SKU0067,334,314,4,2
PO003179,SUP024,SKU0686,108,103,13,1
PO003180,SUP002,SKU0667,188,180,9,0
PO003181,SUP010,SKU0774,408,406,2,1
PO003182,SUP004,SKU0747,454,451,6,2
PO003183,SUP018,SKU0425,493,488,3,2
PO003184,SUP006,SKU0665,381,372,9,0
PO003185,SUP021,SKU0080,213,200,6,3
PO003186,SUP016,SKU0309,241,241,14,1
PO003187,SUP022,SKU0746,392,380,3,4
PO003188,SUP016,SKU0623,490,488,9,8
PO003189,SUP012,SKU0995,420,409,8,7
PO003190,SUP023,SKU0694,415,412,14,4
PO003191,SUP027,SKU0742,183,180,8,6
PO003192,SUP028,SKU0007,128,126,7,4
PO003193,SUP027,SKU0898,333,328,3,5
PO003194,SUP025,SKU0191,193,181,6,2
PO003195,SUP016,SKU0863,222,203,12,4
PO003196,SUP025,SKU0433,319,307,6,8
PO003197,SUP001,SKU0224,58,45,3,1
PO003198,SUP030,SKU0558,164,149,10,3
PO003199,SUP023,SKU0288,463,454,7,1
PO003200,SUP027,SKU0167,303,293,10,5
PO003201,SUP003,SKU0591,62,48,7,2
PO003202,SUP007,SKU0526,221,214,12,4
PO003203,SUP027,SKU0565,159,154,9,6
PO003204,SUP004,SKU0933,56,44,7,0
PO003205,SUP009,SKU0101,63,45,13,5
PO003206,SUP011,SKU0182,380,377,5,5
PO003207,SUP015,SKU0022,486,486,10,7
PO003208,SUP030,SKU0482,40,32,12,3
PO003209,SUP006,SKU0589,320,318,14,5
PO003210,SUP010,SKU0194,21,15,10,8
PO003211,SUP016,SKU0816,98,96,2,7
PO003212,SUP012,SKU0069,205,204,8,3
PO003213,SUP013,SKU0233,362,356,7,5
PO003214,SUP026,SKU0047,475,474,6,7
PO003215,SUP001,SKU0030,60,51,7,6
PO003216,SUP010,SKU0787,172,153,7,1
PO003217,SUP001,SKU0217,367,355,9,7
PO003218,SUP021,SKU0895,397,393,4,8
PO003219,SUP017,SKU0194,487,475,3,6
PO003220,SUP011,SKU0107,20,12,11,1
PO003221,SUP002,SKU0298,298,287,10,2
PO003222,SUP016,SKU0062,30,29,8,2
PO003223,SUP020,SKU0286,158,138,4,4
PO003224,SUP028,SKU0832,103,101,14,8
PO003225,SUP030,SKU0201,261,254,3,8
PO003226,SUP001,SKU0731,202,184,14,8
PO003227,SUP009,SKU0396,383,366,5,6
PO003228,SUP012,SKU0905,161,151,14,7
PO003229,SUP024,SKU0952,288,276,4,8
PO003230,SUP003,SKU0599,126,115,9,6
PO003231,SUP005,SKU0018,482,462,6,6
PO003232,SUP025,SKU0815,260,255,8,1
PO003233,SUP001,SKU0992,462,443,9,2
PO003234,SUP007,SKU0971,94,92,10,2
PO003235,SUP011,SKU0326,313,309,11,0
PO003236,SUP030,SKU0442,241,240,6,0
PO003237,SUP012,SKU0867,462,454,6,4
PO003238,SUP014,SKU0117,315,299,3,4
PO003239,SUP027,SKU0027,149,135,2,2
PO003240,SUP024,SKU0935,455,437,10,6
PO003241,SUP012,SKU0142,308,291,4,8
PO003242,SUP014,SKU0841,107,105,4,3
PO003243,SUP028,SKU0178,164,152,6,5
PO003244,SUP018,SKU0931,227,207,9,5
PO003245,SUP005,SKU0194,217,204,4,0
PO003246,SUP005,SKU0148,202,188,9,2
PO003247,SUP022,SKU0445,467,463,13,3
PO003248,SUP015,SKU0401,276,256,4,6
PO003249,SUP021,SKU0049,257,237,3,0
PO003250,SUP008,SKU0570,87,85,13,1
PO003251,SUP027,SKU0170,394,393,7,0
PO003252,SUP006,SKU0157,149,149,12,8
PO003253,SUP012,SKU0246,210,191,5,6
PO003254,SUP007,SKU0836,239,229,14,3
PO003255,SUP013,SKU0489,417,397,4,5
PO003256,SUP022,SKU0329,320,300,10,1
PO003257,SUP017,SKU0511,352,332,12,7
PO003258,SUP016,SKU0499,429,425,14,2
PO003259,SUP004,SKU0120,470,456,8,0
PO003260,SUP028,SKU0828,182,167,12,2
PO003261,SUP009,SKU0143,181,171,10,5
PO003262,SUP009,SKU0268,249,242,3,1
PO003263,SUP022,SKU0217,96,95,3,4
PO003264,SUP003,SKU0833,85,81,9,3
PO003265,SUP006,SKU0317,454,450,7,0
PO003266,SUP006,SKU0980,137,121,8,5
PO003267,SUP014,SKU0039,290,287,11,4
PO003268,SUP020,SKU0253,409,390,3,4
PO003269,SUP010,SKU0987,125,122,10,0
PO003270,SUP004,SKU0147,87,77,7,7
PO003271,SUP003,SKU0183,192,182,12,6
PO003272,SUP019,SKU0622,140,138,11,3
PO003273,SUP026,SKU0507,291,285,6,5
PO003274,SUP009,SKU0331,435,430,13,3
PO003275,SUP003,SKU0415,206,192,9,0
PO003276,SUP020,SKU0951,52,34,4,0
PO003277,SUP029,SKU0962,489,487,6,5
PO003278,SUP004,SKU0895,252,252,13,6
PO003279,SUP028,SKU0045,170,156,2,2
PO003280,SUP008,SKU0088,390,377,6,2
PO003281,SUP026,SKU0783,26,19,5,2
PO003282,SUP023,SKU0299,464,444,5,0
PO003283,SUP011,SKU0271,91,85,3,6
