Date,Warehouse,SKU,Current_Stock,Reorder_Level,Max_Stock,Damaged_Qty,Holding_Cost
2024-01-24,KK,SKU0587,768,77,536,9,92.16
2025-02-16,Johor,SKU0558,736,74,406,7,88.32
2025-05-23,Kuantan,SKU0717,62,71,378,8,7.44
2025-01-08,Shah Alam,SKU0799,150,21,313,8,18.0
2024-07-03,Kuantan,SKU0148,86,41,463,5,10.32
2024-03-29,Melaka,SKU0336,690,40,487,10,82.8
2025-07-06,KK,SKU0375,15,62,215,10,1.8
2024-06-02,Johor,SKU0272,414,92,459,10,49.68
2025-08-07,Penang,SKU0789,178,29,296,9,21.36
2024-02-10,Kuching,SKU0408,467,96,316,6,56.04
2024-10-22,Shah Alam,SKU0639,623,89,270,2,74.76
2024-02-04,Kuantan,SKU0914,38,62,501,8,4.56
2025-12-09,Kuching,SKU0444,736,96,455,4,88.32
2025-09-12,Ipoh,SKU0664,133,58,534,9,15.96
2024-03-08,Johor,SKU0525,566,100,345,5,67.92
2025-06-03,KK,SKU0463,641,89,573,0,76.92
2024-04-03,Ipoh,SKU0712,,76,267,3,80.4
2025-04-03,Melaka,SKU0917,557,71,415,3,66.84
2024-01-27,KK,SKU0553,787,43,283,6,94.44
2024-03-06,KK,SKU0799,79,98,451,9,9.48
2025-07-08,Penang,SKU0545,504,69,488,9,60.48
2025-05-24,Penang,SKU0938,446,84,250,5,53.52
2025-05-20,Shah Alam,SKU0529,590,45,474,8,70.8
2024-01-01,Melaka,SKU0326,697,87,516,2,83.64
2025-01-12,Shah Alam,SKU0699,640,50,506,4,76.8
2025-02-03,Melaka,SKU0905,30,66,538,9,3.6
2025-08-05,Shah Alam,SKU0340,702,78,193,10,84.24
2025-07-08,Penang,SKU0128,171,55,553,5,20.52
2024-09-14,Penang,SKU0873,383,54,422,6,45.96
2024-07-19,Penang,SKU0472,607,70,350,9,72.84
2025-10-11,Penang,SKU0302,190,51,500,8,22.8
2025-02-04,Kuantan,SKU0758,589,54,253,8,70.68
2024-12-14,Melaka,SKU0984,586,33,217,4,70.32
2024-07-10,Ipoh,SKU0082,700,61,530,7,84.0
2024-06-20,Penang,SKU0183,351,69,375,9,42.12
2024-12-17,Ipoh,SKU0227,711,48,200,3,85.32
2025-07-27,Melaka,SKU0882,516,33,322,5,61.92
2025-06-15,Kuching,SKU0027,661,82,379,8,79.32
2024-11-24,KK,SKU0333,16,98,593,10,1.92
2024-01-08,Kuantan,SKU0295,267,48,304,10,32.04
2025-08-13,Johor,SKU0639,122,85,242,7,14.64
2024-02-18,Kuantan,SKU0614,495,41,408,5,59.4
2024-02-08,Johor,SKU0596,241,54,340,3,28.92
2024-11-29,Kuching,SKU0404,314,31,363,1,37.68
2024-04-19,Kuantan,SKU0335,335,45,518,2,40.2
2025-03-05,KK,SKU0375,634,47,519,8,76.08
2025-04-03,Ipoh,SKU0100,243,74,197,0,29.16
2024-06-02,Johor,SKU0983,635,54,299,1,76.2
2024-06-30,KK,SKU0037,794,65,361,9,95.28
2025-06-20,KK,SKU0542,124,95,482,0,14.88
2025-05-04,Shah Alam,SKU0620,750,36,275,5,90.0
2025-06-23,Ipoh,SKU0133,240,85,390,2,28.8
2025-07-24,Melaka,SKU0912,140,62,375,0,16.8
2025-06-02,Melaka,SKU0979,332,94,580,7,39.84
2024-11-01,Penang,SKU0552,452,55,225,7,54.24
2024-12-11,Kuching,SKU0724,345,85,462,10,41.4
2025-03-08,Ipoh,SKU0348,750,95,357,9,90.0
2024-05-11,Kuching,SKU0295,182,84,498,1,21.84
2024-12-06,Shah Alam,SKU0991,84,74,243,0,10.08
2024-06-08,Kuching,SKU0904,40,25,315,10,4.8
2024-03-15,Kuantan,SKU0236,600,49,216,10,72.0
2024-11-20,Johor,SKU0899,118,61,267,0,14.16
2024-02-04,Kuantan,SKU0332,348,81,505,10,41.76
2025-11-29,Johor,SKU0436,568,43,288,4,68.16
2025-09-23,Melaka,SKU0292,532,87,384,9,63.84
2024-05-27,KK,SKU0635,733,82,535,3,87.96
2024-10-26,Melaka,SKU0434,459,76,252,0,55.08
2025-12-21,Penang,SKU0133,375,85,373,4,45.0
2024-08-11,Penang,SKU0215,71,87,549,8,8.52
2024-07-13,Johor,SKU0828,108,37,201,3,12.96
2025-10-03,Kuching,SKU0622,146,20,439,1,17.52
2024-04-02,Kuantan,SKU0061,386,21,333,4,46.32
2025-07-20,KK,SKU0502,163,46,322,0,19.56
2025-02-17,Johor,SKU0546,169,80,520,7,20.28
2025-05-06,KK,SKU0182,185,64,328,4,22.2
2025-10-04,Kuching,SKU0765,371,91,438,2,44.52
2024-02-03,Ipoh,SKU0389,158,93,265,9,18.96
2025-01-26,Kuantan,SKU0093,523,78,551,1,62.76
2024-07-05,KK,SKU0402,54,90,251,10,6.48
2025-04-13,Kuantan,SKU0481,179,28,229,7,21.48
2025-08-01,Penang,SKU0807,734,47,161,5,88.08
2025-08-13,Kuantan,SKU0187,176,39,518,6,21.12
2025-03-13,Ipoh,SKU0903,175,32,468,9,21.0
2024-08-29,Penang,SKU0078,655,58,279,2,78.6
2025-12-20,Kuantan,SKU0333,668,66,461,8,80.16
2024-11-11,Kuching,SKU0209,327,91,404,1,39.24
2025-05-19,Kuantan,SKU0501,742,79,261,6,89.04
2025-08-07,Ipoh,SKU0297,253,22,255,4,30.36
2025-09-17,Johor,SKU0592,793,83,275,7,95.16
2024-01-03,Penang,SKU0619,596,76,468,2,71.52
2024-02-26,Ipoh,SKU0451,71,40,266,10,8.52
2025-06-23,KK,SKU0923,610,79,547,1,73.2
2024-05-21,Kuantan,SKU0220,502,61,227,2,60.24
2024-05-17,Ipoh,SKU0029,691,32,335,0,82.92
2024-02-08,Shah Alam,SKU0562,192,42,277,8,23.04
2025-06-15,KK,SKU0501,621,79,357,10,74.52
2025-11-14,Ipoh,SKU0216,709,67,261,3,85.08
2024-03-03,Shah Alam,SKU0653,547,70,273,0,65.64
2025-02-01,Johor,SKU0285,309,50,443,9,37.08
2024-03-09,Ipoh,SKU0329,112,78,261,3,13.44
2024-04-05,Shah Alam,SKU0893,745,93,591,2,89.4
2025-08-23,Ipoh,SKU0659,591,41,480,0,70.92
2025-05-04,Kuching,SKU0095,310,45,479,8,37.2
2024-07-20,Shah Alam,SKU0198,58,98,493,6,6.96
2025-12-04,KK,SKU0482,84,46,193,9,10.08
2025-02-11,Shah Alam,SKU0991,117,38,462,2,14.04
2024-07-31,Penang,SKU0750,155,34,194,10,18.6
2025-02-23,KK,SKU0947,717,78,563,10,86.04
2025-09-12,Johor,SKU0143,54,34,193,1,6.48
2024-05-12,Penang,SKU0392,412,33,154,1,49.44
2025-04-02,Penang,SKU0633,738,24,494,5,88.56
2025-03-24,Kuantan,SKU0678,760,87,288,9,91.2
2024-02-07,Kuching,SKU0765,747,47,439,3,89.64
2024-08-01,Shah Alam,SKU0442,389,63,501,2,46.68
2025-06-17,Johor,SKU0467,666,58,234,4,79.92
2024-10-18,Shah Alam,SKU0181,102,31,416,10,12.24
2024-05-23,Ipoh,SKU0405,640,87,191,9,76.8
2024-06-02,Kuching,SKU0681,334,37,329,2,40.08
2025-12-18,Ipoh,SKU0018,605,44,323,6,72.6
2024-08-07,Ipoh,SKU0860,67,20,185,9,8.04
2024-08-22,KK,SKU0509,17,32,192,2,2.04
2025-01-02,Ipoh,SKU0283,195,74,450,5,23.4
2024-08-05,Shah Alam,SKU0397,314,36,268,1,37.68
2024-01-27,Penang,SKU0910,760,39,385,0,91.2
2025-09-20,Penang,SKU0433,126,66,411,3,15.12
2024-03-02,Penang,SKU0571,506,55,461,9,60.72
2025-03-17,Melaka,SKU0063,453,30,432,0,54.36
2024-05-09,Kuching,SKU0423,233,36,407,10,27.96
2024-11-23,Kuching,SKU0968,109,63,244,10,13.08
2024-08-15,Kuching,SKU0647,657,20,136,3,78.84
2025-09-22,Ipoh,SKU0061,127,22,329,7,15.24
2025-01-12,Melaka,SKU0578,786,77,334,9,94.32
2025-08-27,Ipoh,SKU0067,379,76,366,4,45.48
2024-09-14,KK,SKU0436,176,51,205,2,21.12
2025-03-20,Shah Alam,SKU0857,257,79,235,0,30.84
2025-06-10,Johor,SKU0569,60,35,154,3,7.2
2025-07-21,Kuantan,SKU0028,754,72,223,7,90.48
2025-05-15,Penang,SKU0409,282,31,347,8,33.84
2025-06-13,Johor,SKU0044,557,21,493,10,66.84
2024-05-31,Shah Alam,SKU0376,458,33,501,1,54.96
2025-04-19,Johor,SKU0998,350,27,227,8,42.0
2024-04-14,Kuantan,SKU0044,418,77,204,7,50.16
2024-03-22,Shah Alam,SKU0730,234,62,309,5,28.08
2025-05-18,Kuching,SKU0994,543,55,257,6,65.16
2024-01-26,Shah Alam,SKU0180,116,45,434,6,13.92
2025-06-24,Ipoh,SKU0187,357,88,416,6,42.84
2024-09-16,KK,SKU0721,439,96,211,3,52.68
2024-12-07,Kuantan,SKU0124,574,20,463,3,68.88
2025-03-26,Kuching,SKU0622,412,40,363,6,49.44
2024-12-27,Johor,SKU0448,152,30,398,3,18.24
2024-01-20,Shah Alam,SKU0851,141,80,209,4,16.92
2024-04-12,Kuching,SKU0413,424,74,343,10,50.88
2024-04-29,Shah Alam,SKU0604,25,28,356,9,3.0
2024-05-07,Kuching,SKU0498,682,79,198,0,81.84
2025-08-22,Kuantan,SKU0767,670,53,431,8,80.4
2025-12-17,Kuching,SKU0070,732,92,485,0,87.84
2024-11-20,Penang,SKU0323,255,28,149,4,30.6
2024-02-08,Kuching,SKU0626,623,84,515,9,74.76
2025-09-12,KK,SKU0842,508,70,497,3,60.96
2025-04-19,KK,SKU0664,66,45,495,1,7.92
2025-09-09,Kuching,SKU0834,424,68,220,6,50.88
2024-06-01,Kuantan,SKU0930,391,32,380,4,46.92
2025-05-06,Kuching,SKU0976,50,82,309,3,6.0
2025-03-23,Penang,SKU0851,178,61,268,8,21.36
2024-10-23,Johor,SKU0686,605,96,508,7,72.6
2025-12-29,Kuching,SKU0827,15,28,212,6,1.8
2024-01-27,Kuantan,SKU0869,676,37,376,0,81.12
2024-06-24,Johor,SKU0528,471,89,234,6,56.52
2025-10-07,Kuching,SKU0057,162,23,171,8,19.44
2025-01-13,KK,SKU0967,85,50,225,1,10.2
2025-07-04,Kuching,SKU0086,455,22,460,8,54.6
2025-02-12,Kuching,SKU0032,72,89,344,8,8.64
2025-04-07,Ipoh,SKU0142,164,35,402,8,19.68
2025-03-26,Ipoh,SKU0756,238,93,417,0,28.56
2024-01-27,Kuching,SKU0553,176,27,403,0,21.12
2025-04-29,Johor,SKU0429,485,60,252,3,58.2
2024-11-02,Melaka,SKU0390,576,30,176,10,69.12
2025-06-07,KK,SKU0685,86,40,485,9,10.32
2025-11-17,Melaka,SKU0277,169,96,482,8,20.28
2025-08-15,KK,SKU0155,474,70,510,10,56.88
2025-08-25,Ipoh,SKU0052,273,25,242,1,32.76
2025-03-09,Johor,SKU0265,90,94,375,6,10.8
2025-10-19,Kuantan,SKU0046,506,90,280,7,60.72
2025-07-25,Kuantan,SKU0291,690,90,360,6,82.8
2025-08-17,Melaka,SKU0363,109,78,271,4,13.08
2025-03-07,Kuching,SKU0656,46,97,509,6,5.52
2024-09-28,Melaka,SKU0393,559,51,164,4,67.08
2024-06-04,Johor,SKU0464,523,59,386,0,62.76
2024-04-14,Melaka,SKU0157,574,63,235,2,68.88
2024-09-05,Melaka,SKU0956,364,94,334,8,43.68
2025-05-29,Kuantan,SKU0560,128,20,256,8,15.36
2024-08-21,Shah Alam,SKU0410,545,84,407,2,65.4
2024-06-03,KK,SKU0265,404,81,489,9,48.48
2025-09-30,Johor,SKU0070,435,22,167,4,52.2
2025-08-23,Kuantan,SKU0076,219,34,317,10,26.28
2024-07-28,Melaka,SKU0774,614,40,195,3,73.68
2024-01-01,Ipoh,SKU0219,486,72,267,3,58.32
2025-07-23,Johor,SKU0045,260,61,366,5,31.2
2024-06-18,Ipoh,SKU0799,717,22,264,4,86.04
2024-05-07,Johor,SKU0508,148,53,372,5,17.76
2025-12-14,Kuching,SKU0666,32,44,284,0,3.84
2025-02-15,Johor,SKU0807,580,73,413,7,69.6
2025-06-12,Penang,SKU0919,765,28,486,4,91.8
2025-07-13,Shah Alam,SKU0609,551,93,472,8,66.12
2025-02-14,KK,SKU0980,746,20,402,2,89.52
2025-03-29,Kuching,SKU0100,278,30,341,8,33.36
2024-11-30,Penang,SKU0869,107,48,349,10,12.84
2025-03-08,Kuantan,SKU0386,271,89,546,9,32.52
2025-07-16,KK,SKU0406,713,99,358,8,85.56
2025-12-06,Johor,SKU0391,580,59,326,5,69.6
2025-11-06,Shah Alam,SKU0603,267,60,216,1,32.04
2025-11-26,Penang,SKU0629,138,96,225,10,16.56
2024-09-09,Melaka,SKU0800,489,66,521,0,58.68
2025-04-30,Johor,SKU0360,116,29,345,10,13.92
2025-09-02,Melaka,SKU0746,63,49,255,6,7.56
2025-12-27,Penang,SKU0322,254,72,223,8,30.48
2025-01-16,Shah Alam,SKU0594,266,61,355,7,31.92
2025-08-31,Kuching,SKU0008,50,23,192,4,6.0
2024-07-02,Shah Alam,SKU0544,594,52,302,6,71.28
2025-07-24,Melaka,SKU0385,698,55,375,7,83.76
2025-03-22,Kuching,SKU0421,51,61,243,0,6.12
2025-03-09,Ipoh,SKU0840,318,60,410,7,38.16
2025-08-07,KK,SKU0349,550,23,523,4,66.0
2024-07-15,Shah Alam,SKU0787,326,48,365,2,39.12
2025-02-18,Melaka,SKU0249,378,53,219,10,45.36
2024-12-10,Kuching,SKU0189,788,73,200,1,94.56
2025-09-10,Ipoh,SKU0407,647,62,279,0,77.64
2024-06-13,Penang,SKU0010,711,74,234,2,85.32
2025-04-07,Melaka,SKU0156,301,43,387,10,36.12
2024-05-17,Ipoh,SKU0486,318,71,484,1,38.16
2024-03-21,Penang,SKU0400,28,33,276,1,3.36
2024-09-14,Melaka,SKU0095,381,84,214,0,45.72
2024-04-20,KK,SKU0779,549,21,422,8,65.88
2025-07-26,Penang,SKU0406,492,83,283,1,59.04
2025-01-01,KK,SKU0178,591,96,202,4,70.92
2024-09-26,Penang,SKU0457,138,72,498,6,16.56
2024-06-17,Shah Alam,SKU0078,150,34,238,8,18.0
2024-12-16,Kuantan,SKU0258,234,81,401,5,28.08
2025-06-29,Shah Alam,SKU0714,602,69,405,8,72.24
2025-01-12,Kuching,SKU0359,650,41,404,2,78.0
2025-11-18,Kuantan,SKU0318,130,35,392,5,15.6
2024-10-01,Shah Alam,SKU0900,259,66,182,10,31.08
2024-11-08,Ipoh,SKU0968,439,52,298,10,52.68
2024-07-20,Johor,SKU0479,346,38,195,2,41.52
2025-12-31,KK,SKU0968,198,39,285,8,23.76
2025-11-29,Johor,SKU0630,783,82,412,7,93.96
2024-07-30,Kuantan,SKU0923,792,70,510,4,95.04
2025-05-16,Penang,SKU0661,656,41,156,3,78.72
2025-01-23,Penang,SKU0889,568,88,225,7,68.16
2025-11-01,Shah Alam,SKU0363,731,21,155,9,87.72
2024-02-12,Kuching,SKU0803,396,51,319,10,47.52
2025-09-15,Kuantan,SKU0200,33,69,335,8,3.96
2025-10-01,Kuantan,SKU0516,148,54,323,3,17.76
2024-02-06,Johor,SKU0903,312,21,384,1,37.44
2025-04-30,Kuching,SKU0733,405,76,439,1,48.6
2024-06-25,Kuching,SKU0863,435,64,294,4,52.2
2024-09-24,Kuching,SKU0939,686,66,384,0,82.32
2025-07-01,Ipoh,SKU0846,544,46,498,1,65.28
2024-08-10,KK,SKU0487,617,99,559,8,74.04
2024-09-03,Johor,SKU0110,15,61,236,8,1.8
2025-11-07,Kuching,SKU0468,514,85,460,6,61.68
2025-08-16,Melaka,SKU0824,637,92,492,8,76.44
2025-12-08,Shah Alam,SKU0527,795,39,295,5,95.4
2025-05-05,Johor,SKU0493,592,37,277,7,71.04
2025-01-20,Kuantan,SKU0698,140,52,170,1,16.8
2025-07-07,Melaka,SKU0883,746,96,559,4,89.52
2024-07-27,Kuantan,SKU0180,274,36,439,7,32.88
2024-08-31,Johor,SKU0167,533,50,227,1,63.96
2025-05-26,Shah Alam,SKU0662,675,90,390,2,81.0
2024-06-25,Shah Alam,SKU0967,580,46,510,9,69.6
2024-05-29,Johor,SKU0571,217,41,163,1,26.04
2024-06-28,Shah Alam,SKU0016,189,49,157,1,22.68
2025-04-17,Melaka,SKU0709,534,69,363,1,64.08
2025-10-08,KK,SKU0047,30,85,551,6,3.6
2024-03-26,Kuching,SKU0125,11,90,286,5,1.32
2024-03-04,Kuantan,SKU0393,95,56,439,4,11.4
2025-10-18,Johor,SKU0951,326,51,452,8,39.12
2024-10-09,Melaka,SKU0774,48,81,581,8,5.76
2024-11-18,Kuching,SKU0657,141,44,353,9,16.92
2024-02-05,Shah Alam,SKU0324,692,32,233,0,83.04
2024-07-05,Shah Alam,SKU0469,769,71,360,4,92.28
2025-01-23,KK,SKU0967,337,95,233,5,40.44
2025-03-22,Melaka,SKU0021,705,25,467,6,84.6
2024-03-16,Shah Alam,SKU0433,275,31,462,6,33.0
2024-03-29,Johor,SKU0939,379,58,518,3,45.48
2025-07-08,Ipoh,SKU0289,1,77,228,6,0.12
2025-09-25,KK,SKU0629,605,54,175,8,72.6
2025-07-29,Kuantan,SKU0630,15,67,387,6,1.8
2025-07-21,Penang,SKU0562,207,57,350,8,24.84
2025-09-28,Melaka,SKU0744,581,92,273,6,69.72
2025-06-24,Kuantan,SKU0622,470,21,397,6,56.4
2025-10-12,Johor,SKU0572,568,86,427,8,68.16
2025-09-21,Johor,SKU0699,676,82,368,0,81.12
2024-07-03,Ipoh,SKU0380,605,74,406,1,72.6
2024-01-24,Kuantan,SKU0584,465,68,232,0,55.8
2025-03-17,Ipoh,SKU0966,89,36,368,10,10.68
2024-07-10,Melaka,SKU0535,591,91,198,4,70.92
2025-08-08,Ipoh,SKU0081,566,20,191,1,67.92
2024-12-09,Ipoh,SKU0803,472,66,226,7,56.64
2025-12-24,Johor,SKU0499,467,57,500,2,56.04
2025-09-08,Penang,SKU0500,303,69,207,1,36.36
2024-05-28,Kuching,SKU0555,689,90,237,9,82.68
2024-05-21,Melaka,SKU0730,606,71,307,2,72.72
2025-05-03,Ipoh,SKU0167,144,97,459,9,17.28
2025-12-25,Kuching,SKU0077,460,26,495,5,55.2
2025-07-20,Ipoh,SKU0273,135,33,481,4,16.2
2024-11-22,Melaka,SKU0382,497,25,524,8,59.64
2024-05-24,Penang,SKU0130,2,93,380,7,0.24
2024-01-19,Shah Alam,SKU0851,0,93,225,10,0.0
2025-02-23,Kuching,SKU0409,224,63,190,7,26.88
2024-10-12,KK,SKU0176,216,37,227,8,25.92
2024-12-01,Kuching,SKU0167,573,98,200,0,68.76
2025-10-29,Penang,SKU0092,497,86,268,4,59.64
2024-04-02,Penang,SKU0735,463,50,364,1,55.56
2024-01-07,KK,SKU0399,555,67,200,0,66.6
2025-10-18,Shah Alam,SKU0806,359,91,237,1,43.08
2025-09-17,Penang,SKU0589,380,20,357,1,45.6
2024-11-18,Penang,SKU0836,672,31,349,1,80.64
2024-08-20,KK,SKU0766,44,66,193,9,5.28
2024-02-03,KK,SKU0140,204,25,161,6,24.48
2024-01-05,KK,SKU0608,321,21,252,10,38.52
2024-11-15,Ipoh,SKU0089,516,93,550,4,61.92
2025-08-04,KK,SKU0233,661,38,349,9,79.32
2025-02-26,Ipoh,SKU0569,586,47,214,9,70.32
2024-04-28,Melaka,SKU0264,285,80,555,1,34.2
2024-05-24,KK,SKU0983,639,85,288,4,76.68
2024-08-06,Johor,SKU0831,551,30,148,4,66.12
2024-12-26,Melaka,SKU0341,46,39,252,10,5.52
2024-10-30,Kuantan,SKU0188,70,79,551,5,8.4
2024-09-04,Ipoh,SKU0449,262,87,264,6,31.44
2024-10-06,Melaka,SKU0543,61,71,190,6,7.32
2025-07-15,Kuantan,SKU0459,198,95,562,4,23.76
2025-05-30,Kuantan,SKU0913,306,89,469,4,36.72
2024-08-21,Melaka,SKU0991,181,60,482,4,21.72
2024-02-18,Ipoh,SKU0416,141,89,360,0,16.92
2025-12-22,Shah Alam,SKU0457,454,55,356,5,54.48
2024-12-26,Johor,SKU0460,634,62,348,6,76.08
2024-07-06,Shah Alam,SKU0164,210,92,496,0,25.2
2024-04-19,Shah Alam,SKU0554,341,61,413,10,40.92
2025-11-13,Johor,SKU0717,316,23,242,1,37.92
2025-04-18,Melaka,SKU0974,85,32,180,9,10.2
2024-12-02,Kuching,SKU0704,19,38,498,7,2.28
2025-12-04,Penang,SKU0699,398,26,212,10,47.76
2025-01-14,Kuantan,SKU0025,415,99,360,4,49.8
2024-01-01,Johor,SKU0716,85,42,483,2,10.2
2025-08-02,Ipoh,SKU0187,448,60,190,0,53.76
2024-03-21,Ipoh,SKU0162,427,26,182,5,51.24
2024-12-21,Kuching,SKU0220,736,43,368,10,88.32
2024-02-02,KK,SKU0912,632,63,307,0,75.84
2025-03-29,Kuantan,SKU0979,504,32,198,7,60.48
2024-12-28,Ipoh,SKU0610,563,26,455,0,67.56
2024-02-19,Shah Alam,SKU0936,236,28,329,4,28.32
2024-08-09,Kuching,SKU0981,693,99,594,0,83.16
2024-05-01,Shah Alam,SKU0209,706,94,336,5,84.72
2025-03-14,Shah Alam,SKU0130,32,47,406,9,3.84
2024-03-06,Johor,SKU0716,778,56,433,4,93.36
2024-08-14,Ipoh,SKU0642,628,32,447,9,75.36
2025-01-02,Ipoh,SKU0914,178,89,578,3,21.36
2024-12-14,Penang,SKU0932,382,92,215,5,45.84
2024-03-01,Melaka,SKU0398,72,24,373,9,8.64
2025-10-21,Shah Alam,SKU0964,591,21,324,9,70.92
2024-03-16,Melaka,SKU0439,560,27,494,7,67.2
2025-12-13,Kuantan,SKU0489,269,25,370,8,32.28
2024-08-11,Kuantan,SKU0274,711,36,427,4,85.32
2024-08-18,Shah Alam,SKU0315,594,67,168,6,71.28
2024-06-09,Ipoh,SKU0503,469,68,335,0,56.28
2024-01-12,Johor,SKU0224,164,64,416,3,19.68
2024-05-13,Melaka,SKU0389,320,52,246,4,38.4
2024-09-17,Penang,SKU0109,470,88,486,0,56.4
2025-12-20,Penang,SKU0643,191,93,305,3,22.92
2024-03-12,Shah Alam,SKU0316,338,32,509,0,40.56
2025-11-24,Shah Alam,SKU0586,40,73,355,3,4.8
2025-07-23,Melaka,SKU0006,652,89,450,4,78.24
2024-04-29,Johor,SKU0249,14,39,335,6,1.68
2025-09-23,Shah Alam,SKU0455,225,37,281,10,27.0
2025-07-30,KK,SKU0343,467,62,327,9,56.04
2024-06-24,Melaka,SKU0882,190,31,290,2,22.8
2024-09-03,Melaka,SKU0405,47,49,492,2,5.64
2025-04-13,Ipoh,SKU0817,8,38,319,8,0.96
2025-04-18,KK,SKU0192,79,52,164,9,9.48
2024-04-27,Johor,SKU0130,1,76,352,2,0.12
2024-01-07,Penang,SKU0232,730,90,286,6,87.6
2025-10-24,Penang,SKU0718,172,32,166,5,20.64
2025-06-18,KK,SKU0929,537,35,505,0,64.44
2024-04-06,Melaka,SKU0703,374,92,246,1,44.88
2025-07-02,Ipoh,SKU0516,447,47,317,8,53.64
2024-11-16,KK,SKU0564,83,95,548,7,9.96
2025-01-25,Shah Alam,SKU0172,720,32,494,0,86.4
2024-08-30,KK,SKU0769,791,63,436,9,94.92
2025-07-14,Melaka,SKU0879,221,28,439,2,26.52
2024-06-25,Kuching,SKU0521,595,81,350,4,71.4
2025-06-10,Penang,SKU0888,54,32,218,7,6.48
2024-06-30,Kuantan,SKU0167,1,26,440,4,0.12
2024-08-22,Penang,SKU0550,130,100,539,2,15.6
2024-10-11,Kuching,SKU0061,258,31,380,4,30.96
2025-06-21,Johor,SKU0671,216,36,169,6,25.92
2025-09-08,Kuantan,SKU0998,368,93,551,0,44.16
2024-01-14,Penang,SKU0690,129,100,218,10,15.48
2025-12-13,Penang,SKU0213,51,55,267,2,6.12
2025-05-24,Ipoh,SKU0134,734,76,241,1,88.08
2024-02-12,Penang,SKU0250,381,44,401,1,45.72
2025-02-20,Kuching,SKU0428,343,26,328,3,41.16
2024-12-18,Kuantan,SKU0003,698,27,352,7,83.76
2025-08-21,Johor,SKU0471,364,70,482,8,43.68
2025-12-01,Shah Alam,SKU0230,135,29,462,2,16.2
2025-11-30,Johor,SKU0613,91,73,413,4,10.92
2024-06-11,Kuantan,SKU0388,622,25,186,0,74.64
2024-10-09,Johor,SKU0270,253,89,506,6,30.36
2025-08-04,Johor,SKU0402,166,39,242,1,19.92
2025-05-28,Shah Alam,SKU0430,498,21,308,6,59.76
2025-02-06,KK,SKU0571,377,73,558,0,45.24
2024-06-05,Johor,SKU0393,239,70,462,8,28.68
2025-01-05,Shah Alam,SKU0824,403,66,321,9,48.36
2024-11-03,Shah Alam,SKU0294,797,52,377,6,95.64
2025-09-11,Kuantan,SKU0401,201,59,526,3,24.12
2024-01-09,Kuching,SKU0582,426,64,495,9,51.12
2024-07-13,Penang,SKU0386,171,78,264,6,20.52
2024-03-31,Kuching,SKU0138,444,35,210,4,53.28
2024-12-17,Ipoh,SKU0222,420,37,273,10,50.4
2025-06-09,Shah Alam,SKU0155,103,85,458,7,12.36
2024-04-10,Melaka,SKU0972,608,99,274,10,72.96
2025-12-29,Johor,SKU0246,741,59,495,9,88.92
2024-09-26,Kuantan,SKU0585,699,68,270,8,83.88
2024-10-15,KK,SKU0347,245,37,232,5,29.4
2025-06-28,Kuantan,SKU0683,58,66,281,3,6.96
2025-12-07,Kuantan,SKU0267,207,24,163,1,24.84
2025-05-26,Melaka,SKU0724,374,87,201,5,44.88
2025-04-23,Melaka,SKU0737,273,67,520,9,32.76
2024-12-04,KK,SKU0692,275,83,388,9,33.0
2025-10-12,Ipoh,SKU0730,737,54,256,5,88.44
2025-01-14,KK,SKU0991,245,75,313,6,29.4
2025-05-29,Melaka,SKU0396,745,96,228,6,89.4
2024-03-21,Penang,SKU0214,287,36,311,4,34.44
2025-12-15,Shah Alam,SKU0379,22,88,481,5,2.64
2025-06-04,Johor,SKU0948,633,59,333,2,75.96
2024-05-26,Ipoh,SKU0779,408,96,386,9,48.96
2025-04-02,Penang,SKU0391,406,58,215,3,48.72
2024-05-19,Kuantan,SKU0014,464,55,343,9,55.68
2025-01-29,Johor,SKU0122,272,43,289,0,32.64
2025-08-20,Kuantan,SKU0684,271,89,315,2,32.52
2024-11-04,Ipoh,SKU0964,425,34,292,3,51.0
2025-08-03,Melaka,SKU0736,57,77,289,10,6.84
2024-04-16,Shah Alam,SKU0789,468,48,163,8,56.16
2025-05-22,Ipoh,SKU0662,702,35,220,2,84.24
2025-01-12,KK,SKU0955,123,30,177,8,14.76
2024-08-02,Ipoh,SKU0288,325,40,476,4,39.0
2025-06-01,KK,SKU0757,180,75,307,4,21.6
2024-02-19,Johor,SKU0865,696,83,437,3,83.52
2025-12-09,Melaka,SKU0659,167,23,297,2,20.04
2025-04-08,Penang,SKU0228,455,79,474,6,54.6
2025-02-20,Kuantan,SKU0410,698,61,260,7,83.76
2024-03-04,Shah Alam,SKU0004,114,55,545,10,13.68
2025-03-25,Johor,SKU0718,365,39,151,5,43.8
2025-11-05,Shah Alam,SKU0334,664,86,204,0,79.68
2025-11-29,Penang,SKU0943,155,81,554,2,18.6
2024-11-23,KK,SKU0068,316,43,482,3,37.92
2025-09-10,Kuching,SKU0123,435,23,239,9,52.2
2025-02-11,Johor,SKU0709,126,47,400,2,15.12
2024-05-04,Kuantan,SKU0931,35,45,338,9,4.2
2025-06-14,Melaka,SKU0355,359,39,229,0,43.08
2025-08-12,KK,SKU0616,660,43,269,5,79.2
2025-09-22,Ipoh,SKU0131,736,67,504,10,88.32
2024-06-22,Penang,SKU0219,240,38,465,7,28.8
2024-07-13,Penang,SKU0233,716,98,198,4,85.92
