Sales_ID,Date,SKU,Warehouse,Quantity_Sold,Discount_Pct,Revenue
S007037,2025-03-02,SKU0865,KK,10,0,1904.9
S007038,2025-10-10,SKU0831,Ipoh,20,0,6678.2
S007039,2025-02-10,SKU0633,Melaka,8,15,1502.26
S007040,2024-11-26,SKU0345,Penang,9,0,4298.13
S007041,2025-12-01,SKU0797,Shah Alam,3,10,839.51
S007042,2024-12-13,SKU0561,Kuching,11,10,1091.08
S007043,2025-03-20,SKU0841,Kuantan,9,10,1863.24
S007044,2024-03-05,SKU0306,Kuantan,18,5,4422.57
S007045,2024-02-05,SKU0186,Melaka,19,0,5947.38
S007046,2025-12-20,SKU0676,Johor,1,10,261.58
S007047,2025-08-21,SKU0906,Kuching,2,10,665.05
S007048,2025-12-13,SKU0838,KK,11,0,5157.02
S007049,2025-12-21,SKU0425,Shah Alam,3,10,187.57
S007050,2025-05-09,SKU0178,Kuching,9,0,330.48
S007051,2025-06-22,SKU0219,Kuching,9,0,4412.88
S007052,2024-11-28,SKU0130,Shah Alam,9,0,445.32
S007053,2024-04-23,SKU0813,Kuching,9,10,509.81
S007054,2025-09-05,SKU0558,Melaka,12,0,5453.4
S007055,2024-03-25,SKU0904,Ipoh,17,0,3277.94
S007056,2025-09-24,SKU0606,Kuantan,6,0,1379.58
S007057,2025-05-13,SKU0286,Penang,15,0,1898.85
S007058,2024-07-20,SKU0328,Shah Alam,15,5,2966.42
S007059,2025-01-17,SKU0448,Ipoh,8,10,1290.46
S007060,2025-11-18,SKU0652,Shah Alam,13,0,3046.55
S007061,2024-08-28,SKU0553,Kuching,2,5,920.02
S007062,2025-04-30,SKU0165,KK,11,10,981.09
S007063,2024-07-02,SKU0450,Ipoh,6,5,399.23
S007064,2024-06-08,SKU0658,Penang,16,5,2303.26
S007065,2024-06-15,SKU0582,Kuching,16,10,701.57
S007066,2025-07-17,SKU0526,Penang,20,0,8107.8
S007067,2025-01-06,SKU0917,Kuantan,10,0,2142.2
S007068,2024-10-14,SKU0733,Penang,15,0,1306.2
S007069,2024-06-17,SKU0040,Melaka,2,10,553.01
S007070,2024-06-08,SKU0648,Shah Alam,20,0,813.2
S007071,2025-11-10,SKU0512,KK,2,5,663.97
S007072,2024-04-04,SKU0071,Ipoh,17,10,4992.39
S007073,2025-12-26,SKU0543,Penang,11,10,4288.98
S007074,2025-12-16,SKU0152,Kuantan,15,10,6141.56
S007075,2024-12-09,SKU0371,Ipoh,13,0,5234.06
S007076,2024-12-05,SKU0605,Kuching,3,5,405.24
S007077,2025-02-20,SKU0197,KK,9,10,3352.43
S007078,2025-11-08,SKU0958,KK,2,10,580.3
S007079,2024-07-29,SKU0235,Johor,17,10,3001.86
S007080,2025-06-07,SKU0685,Johor,3,0,614.64
S007081,2025-07-27,SKU0107,Shah Alam,1,0,474.95
S007082,2025-11-20,SKU0832,Shah Alam,3,0,301.77
S007083,2025-03-01,SKU0371,Kuantan,5,0,2013.1
S007084,2025-11-06,SKU0349,Kuching,16,0,5225.6
S007085,2024-02-02,SKU0254,Kuching,10,0,1826.4
S007086,2024-01-31,SKU0877,Penang,18,10,4294.78
S007087,2025-03-31,SKU0915,Penang,3,5,385.72
S007088,2024-11-02,SKU0062,KK,15,0,1750.05
S007089,2025-03-21,SKU0134,Kuching,5,5,92.96
S007090,2024-04-24,SKU0254,KK,19,0,3470.16
S007091,2024-08-25,SKU0185,KK,6,10,367.42
S007092,2025-07-01,SKU0334,Penang,4,10,237.13
S007093,2024-01-09,SKU0847,Kuching,17,5,4296.87
S007094,2024-12-21,SKU0542,Kuantan,11,10,2050.39
S007095,2025-07-18,SKU0540,KK,19,5,1072.89
S007096,2025-09-14,SKU0155,Melaka,13,0,2341.69
S007097,2024-03-16,SKU0929,Melaka,19,5,8182.79
S007098,2025-05-23,SKU0542,Ipoh,15,15,2640.65
S007099,2025-06-12,SKU0272,Kuching,4,0,1354.16
S007100,2024-06-20,SKU0766,KK,16,5,6259.97
S007101,2024-09-14,SKU0672,KK,9,10,3008.58
S007102,2025-02-19,SKU0762,Johor,20,0,4740.8
S007103,2024-07-02,SKU0495,KK,3,0,1467.54
S007104,2025-08-27,SKU0441,Shah Alam,8,0,3102.4
S007105,2024-08-19,SKU0115,Shah Alam,12,5,587.67
S007106,2024-07-11,SKU0302,Johor,12,0,4498.2
S007107,2024-09-19,SKU0604,Kuantan,4,0,219.4
S007108,2025-05-10,SKU0746,Kuching,16,0,6122.24
S007109,2025-01-23,SKU0420,Ipoh,16,5,6503.78
S007110,2024-03-03,SKU0955,Melaka,10,0,2290.6
S007111,2024-12-18,SKU0387,Shah Alam,13,0,4046.38
S007112,2024-07-20,SKU0450,Johor,2,5,133.08
S007113,2024-10-01,SKU0526,Penang,3,0,1216.17
S007114,2025-11-19,SKU0074,Shah Alam,1,0,257.88
S007115,2024-04-02,SKU0603,Melaka,2,15,145.52
S007116,2024-08-02,SKU0485,Melaka,10,0,2846.4
S007117,2024-08-18,SKU0716,Ipoh,3,10,255.58
S007118,2025-06-08,SKU0204,Penang,17,0,3800.86
S007119,2025-06-16,SKU0303,Ipoh,1,5,282.5
S007120,2025-10-29,SKU0569,Kuantan,18,10,4125.49
S007121,2024-04-01,SKU0709,Kuantan,17,15,4392.8
S007122,2025-02-14,SKU0343,Penang,5,0,2087.65
S007123,2024-02-11,SKU0707,Penang,9,5,1558.24
S007124,2024-02-29,SKU0069,Penang,16,5,4045.63
S007125,2025-12-17,SKU0340,Kuantan,7,10,1420.52
S007126,2025-08-17,SKU0696,KK,14,15,4222.24
S007127,2024-04-12,SKU0793,Shah Alam,15,10,4769.14
S007128,2025-11-08,SKU0613,Penang,20,0,2904.4
S007129,2025-09-08,SKU0872,Melaka,1,10,17.85
S007130,2024-06-14,SKU0587,Ipoh,12,10,3520.8
S007131,2024-10-15,SKU0065,Johor,16,15,669.8
S007132,2025-08-07,SKU0273,Penang,12,0,1028.64
S007133,2024-11-01,SKU0366,Melaka,7,15,1257.35
S007134,2025-11-08,SKU0010,Johor,11,10,2700.22
S007135,2024-05-21,SKU0097,Kuantan,19,0,7594.68
S007136,2024-08-31,SKU0742,KK,14,0,5446.42
S007137,2024-09-04,SKU0774,Kuching,15,0,3538.35
S007138,2025-09-20,SKU0188,Johor,9,0,355.59
S007139,2025-12-31,SKU0152,Melaka,12,0,5459.16
S007140,2025-03-09,SKU0547,Kuching,12,10,430.6
S007141,2024-04-27,SKU0829,Johor,7,0,2258.97
S007142,2024-08-11,SKU0275,Penang,12,10,2068.85
S007143,2025-05-22,SKU0723,KK,2,15,625.06
S007144,2025-09-06,SKU0064,Ipoh,17,0,4141.71
S007145,2025-03-18,SKU0861,Kuantan,9,0,791.1
S007146,2024-01-30,SKU0331,Kuching,4,5,235.11
S007147,2024-09-14,SKU0765,Ipoh,3,15,469.99
S007148,2024-07-12,SKU0708,Shah Alam,9,10,1064.5
S007149,2025-03-22,SKU0758,Shah Alam,7,10,1070.12
S007150,2025-12-20,SKU0753,Ipoh,14,0,6283.62
S007151,2024-04-30,SKU0090,Penang,5,10,1994.54
S007152,2024-02-29,SKU0071,KK,17,0,5547.1
S007153,2024-09-12,SKU0398,Shah Alam,13,5,1999.96
S007154,2025-04-03,SKU0300,Penang,19,0,2563.1
S007155,2025-02-15,SKU0313,Johor,8,0,352.8
S007156,2025-03-11,SKU0935,Kuantan,13,0,2918.24
S007157,2025-07-19,SKU0064,Kuantan,6,0,1461.78
S007158,2025-01-26,SKU0939,Penang,13,15,1013.51
S007159,2025-01-30,SKU0689,Kuantan,10,0,4199.8
S007160,2024-08-25,SKU0757,Kuching,17,15,6701.33
S007161,2024-03-08,SKU0744,Johor,14,5,5245.65
S007162,2025-01-04,SKU0502,Kuantan,10,10,2594.7
S007163,2025-04-17,SKU0538,KK,15,5,1458.63
S007164,2024-10-17,SKU0646,Kuantan,14,0,1493.66
S007165,2024-06-19,SKU0237,Ipoh,3,15,814.14
S007166,2025-01-18,SKU0283,Melaka,16,15,4107.61
S007167,2024-01-22,SKU0019,KK,18,0,6956.46
S007168,2025-04-26,SKU0633,Melaka,8,15,1502.26
S007169,2024-05-05,SKU0174,Kuching,6,0,987.72
S007170,2025-07-05,SKU0935,Johor,3,10,606.1
S007171,2024-11-17,SKU0750,Shah Alam,2,0,983.46
S007172,2024-07-11,SKU0506,KK,18,0,6676.92
S007173,2024-01-05,SKU0220,Penang,8,0,1583.68
S007174,2025-05-03,SKU0787,Penang,1,5,366.46
S007175,2025-07-14,SKU0854,Penang,7,15,2744.2
S007176,2024-04-17,SKU0940,Kuching,15,10,6628.1
S007177,2025-05-15,SKU0426,Melaka,20,5,4789.33
S007178,2025-08-04,SKU0481,Kuantan,3,0,1164.81
S007179,2025-07-18,SKU0565,KK,13,0,2491.45
S007180,2025-10-21,SKU0534,KK,17,15,984.48
S007181,2024-03-07,SKU0724,Penang,7,10,2917.34
S007182,2025-01-11,SKU0581,KK,9,5,2291.06
S007183,2024-02-05,SKU0879,Penang,14,15,3670.32
S007184,2024-05-10,SKU0280,Kuching,19,0,2457.65
S007185,2024-06-16,SKU0419,Ipoh,19,0,2848.67
S007186,2024-03-30,SKU0616,Melaka,13,10,1863.58
S007187,2024-03-23,SKU0436,KK,10,0,3211.8
S007188,2024-02-28,SKU0274,Shah Alam,18,10,4046.44
S007189,2025-11-30,SKU0119,Penang,8,0,2548.72
S007190,2025-12-07,SKU0959,Kuantan,18,5,8133.96
S007191,2025-10-23,SKU0944,Shah Alam,7,0,457.38
S007192,2025-11-05,SKU0819,KK,14,15,5296.57
S007193,2025-03-12,SKU0721,KK,3,0,146.16
S007194,2024-04-05,SKU0642,Penang,2,0,804.04
S007195,2024-03-27,SKU0524,Kuantan,14,10,2876.45
S007196,2024-10-13,SKU0765,KK,5,0,921.55
S007197,2024-12-20,SKU0752,Penang,11,0,346.61
S007198,2024-08-19,SKU0711,Melaka,17,0,4414.39
S007199,2024-06-20,SKU0200,Johor,6,0,1330.14
S007200,2025-11-16,SKU0991,Ipoh,16,0,7423.68
S007201,2024-12-07,SKU0984,KK,2,5,505.67
S007202,2024-09-30,SKU0749,KK,18,0,5977.44
S007203,2025-08-28,SKU0843,Kuching,19,15,3606.94
S007204,2024-09-30,SKU0067,Penang,6,5,2543.57
S007205,2025-08-03,SKU0571,KK,17,5,6452.57
S007206,2024-08-29,SKU0053,Penang,12,15,2782.36
S007207,2025-02-28,SKU0431,KK,17,5,4255.69
S007208,2025-02-28,SKU0612,Melaka,2,0,283.04
S007209,2024-04-12,SKU0708,Kuching,4,10,473.11
S007210,2024-05-18,SKU0480,Penang,13,0,3058.12
S007211,2025-11-20,SKU0089,Johor,9,5,1130.91
S007212,2024-05-12,SKU0106,Melaka,19,0,7698.61
S007213,2024-07-11,SKU0808,Kuantan,13,0,3967.21
S007214,2025-04-08,SKU0027,Kuantan,13,5,4241.48
S007215,2024-09-19,SKU0635,KK,11,0,2605.9
S007216,2025-03-09,SKU0763,Penang,11,0,3807.87
S007217,2024-06-10,SKU0904,KK,11,0,2121.02
S007218,2025-07-29,SKU0687,Ipoh,16,0,1183.84
S007219,2025-03-17,SKU0667,KK,11,0,2087.36
S007220,2024-03-06,SKU0499,Kuching,2,0,544.44
S007221,2025-03-16,SKU0559,Kuching,9,0,927.99
S007222,2024-02-06,SKU0962,Kuantan,17,15,834.34
S007223,2025-03-10,SKU0379,Johor,13,5,4912.58
S007224,2024-10-18,SKU0076,Shah Alam,12,5,4771.36
S007225,2024-08-04,SKU0325,Kuching,18,5,2099.03
S007226,2024-07-03,SKU0184,Ipoh,6,15,1457.53
S007227,2025-02-04,SKU0958,Johor,7,10,2031.06
S007228,2025-03-31,SKU0686,Kuantan,17,0,2859.4
S007229,2024-02-22,SKU0125,Shah Alam,9,0,3261.96
S007230,2025-02-14,SKU0746,Johor,6,0,2295.84
S007231,2025-09-09,SKU0567,Johor,7,5,3112.4
S007232,2025-09-30,SKU0133,KK,9,10,3386.77
S007233,2024-09-07,SKU0813,KK,4,15,214.0
S007234,2025-05-16,SKU0220,Penang,18,10,3206.95
S007235,2024-02-02,SKU0257,Penang,2,15,44.8
S007236,2024-09-20,SKU0306,Shah Alam,8,0,2069.04
S007237,2025-12-06,SKU0897,Kuching,11,0,1957.01
S007238,2024-09-12,SKU0590,Shah Alam,3,0,139.29
S007239,2025-10-19,SKU0768,Johor,18,0,7270.38
S007240,2025-04-22,SKU0238,Penang,16,10,3206.16
S007241,2024-03-11,SKU0963,KK,9,15,3187.3
S007242,2025-11-11,SKU0261,Melaka,6,0,2835.9
S007243,2025-07-27,SKU0978,Ipoh,11,0,1802.02
S007244,2024-01-02,SKU0116,Penang,2,0,756.12
S007245,2025-11-15,SKU0065,Kuantan,4,0,197.0
S007246,2025-06-01,SKU0276,Johor,2,5,815.42
S007247,2025-11-20,SKU0271,Melaka,6,5,2535.13
S007248,2024-11-17,SKU0254,Kuantan,6,5,1041.05
S007249,2025-04-30,SKU0912,Ipoh,9,10,2967.11
S007250,2025-11-10,SKU0374,Ipoh,8,0,708.4
S007251,2025-07-06,SKU0912,KK,20,5,6959.89
S007252,2025-03-22,SKU0647,Kuantan,19,10,1970.78
S007253,2025-03-23,SKU0163,Melaka,8,10,932.33
S007254,2025-08-07,SKU0880,KK,10,0,412.8
S007255,2024-06-08,SKU0679,Penang,9,15,1283.9
S007256,2025-03-30,SKU0288,Ipoh,10,0,411.4
S007257,2025-03-10,SKU0213,KK,20,15,2569.21
S007258,2025-02-26,SKU0478,Penang,12,0,4269.96
S007259,2024-05-25,SKU0878,KK,4,0,1042.56
S007260,2024-03-05,SKU0234,Shah Alam,11,10,3251.36
S007261,2024-06-02,SKU0452,Kuching,19,0,9152.68
S007262,2025-05-03,SKU0497,Shah Alam,12,5,4336.56
S007263,2025-05-10,SKU0942,Shah Alam,16,15,5328.34
S007264,2025-05-08,SKU0190,Kuching,3,0,841.44
S007265,2024-02-05,SKU0774,Johor,12,0,2830.68
S007266,2025-07-20,SKU0665,Penang,9,15,2196.85
S007267,2025-04-02,SKU0211,Kuantan,9,15,2410.44
S007268,2024-12-07,SKU0126,KK,18,0,1583.82
S007269,2024-03-30,SKU0333,KK,10,0,1732.0
S007270,2025-07-23,SKU0058,Kuantan,14,5,1526.04
S007271,2024-01-18,SKU0396,Melaka,16,5,5933.02
S007272,2025-04-11,SKU0586,Penang,14,10,4465.31
S007273,2024-09-04,SKU0799,Shah Alam,17,5,4803.66
S007274,2024-08-14,SKU0548,Shah Alam,6,0,1694.22
S007275,2024-08-14,SKU0020,Johor,12,0,4853.64
S007276,2024-01-08,SKU0387,Kuching,15,15,3968.56
S007277,2024-05-26,SKU0052,Penang,9,10,1427.71
S007278,2024-02-18,SKU0889,Melaka,6,0,592.56
S007279,2025-03-06,SKU0866,Shah Alam,14,15,5501.49
S007280,2024-02-15,SKU0798,Melaka,13,0,5982.6
S007281,2025-04-22,SKU0271,Melaka,13,0,5781.88
S007282,2024-01-12,SKU0417,Shah Alam,7,10,1603.54
S007283,2024-07-16,SKU0209,KK,7,0,2719.85
S007284,2025-04-13,SKU0377,Shah Alam,17,15,2792.32
S007285,2025-03-31,SKU0473,KK,15,5,6895.01
S007286,2024-09-03,SKU0681,Johor,12,10,2499.98
S007287,2025-08-25,SKU0210,KK,3,0,709.11
S007288,2024-06-05,SKU0523,Melaka,12,0,4335.48
S007289,2025-09-23,SKU0271,Kuantan,17,15,6426.78
S007290,2025-12-05,SKU0604,Melaka,18,10,888.57
S007291,2025-08-26,SKU0128,Ipoh,4,0,508.92
S007292,2024-10-20,SKU0331,Shah Alam,9,0,556.83
S007293,2025-11-20,SKU0333,Johor,9,15,1324.98
S007294,2025-01-03,SKU0412,Shah Alam,6,0,753.84
S007295,2025-05-22,SKU0807,Melaka,17,0,6017.66
S007296,2025-11-22,SKU0612,Penang,16,5,2151.1
S007297,2025-04-12,SKU0774,Kuantan,18,10,3821.42
S007298,2024-04-17,SKU0443,Johor,1,0,277.33
S007299,2024-08-04,SKU0002,Ipoh,7,0,2610.51
S007300,2025-09-21,SKU0576,Ipoh,8,10,2321.93
S007301,2024-03-03,SKU0137,Shah Alam,11,10,2213.24
S007302,2024-07-17,SKU0027,Johor,19,5,6199.09
S007303,2025-08-09,SKU0539,Melaka,2,0,430.86
S007304,2024-03-20,SKU0249,Melaka,7,15,640.34
S007305,2024-08-18,SKU0400,KK,12,10,4240.19
S007306,2024-04-03,SKU0224,Shah Alam,11,0,2720.63
S007307,2024-02-12,SKU0921,Shah Alam,7,10,486.42
S007308,2025-09-03,SKU0409,Ipoh,4,15,1352.59
S007309,2024-01-08,SKU0513,Johor,16,0,2565.44
S007310,2025-11-06,SKU0617,Kuching,6,0,1176.9
S007311,2025-09-24,SKU0893,Penang,4,10,1068.95
S007312,2024-06-25,SKU0245,Penang,9,10,1089.05
S007313,2024-03-26,SKU0178,Ipoh,10,5,348.84
S007314,2024-05-02,SKU0671,Ipoh,11,15,492.0
S007315,2024-06-11,SKU0096,Ipoh,11,15,3834.72
S007316,2024-12-29,SKU0291,KK,18,10,409.21
S007317,2025-09-29,SKU0745,Melaka,3,0,1458.63
S007318,2024-05-09,SKU0649,Johor,20,0,3394.6
S007319,2025-07-09,SKU0225,Melaka,17,5,3146.5
S007320,2025-10-23,SKU0825,Johor,3,15,322.32
S007321,2025-08-01,SKU0993,Kuching,18,0,6739.2
S007322,2024-11-24,SKU0741,Penang,20,5,9072.5
S007323,2024-04-12,SKU0759,Penang,16,15,6423.82
S007324,2024-06-10,SKU0595,Kuching,1,0,255.39
S007325,2025-05-24,SKU0018,Kuching,17,0,5501.2
S007326,2025-06-25,SKU0392,Johor,4,10,1195.13
S007327,2024-08-27,SKU0435,Kuantan,10,0,4742.7
S007328,2024-01-25,SKU0655,Shah Alam,16,0,5596.48
S007329,2025-02-13,SKU0035,Penang,19,0,7439.07
S007330,2024-03-26,SKU0634,Kuantan,20,15,4423.91
S007331,2024-04-12,SKU0624,Shah Alam,2,0,46.38
S007332,2025-02-03,SKU0661,Kuantan,9,0,2272.86
S007333,2025-04-22,SKU0223,Melaka,4,0,1681.44
S007334,2024-02-20,SKU0509,Johor,7,0,1707.65
S007335,2024-03-17,SKU0416,Johor,10,5,1256.94
S007336,2024-12-30,SKU0321,Kuantan,18,15,493.43
S007337,2025-09-29,SKU0913,Melaka,2,10,538.11
S007338,2025-02-04,SKU0894,Kuantan,15,0,6517.95
S007339,2024-12-17,SKU0080,Penang,19,0,2150.99
S007340,2025-03-14,SKU0838,Penang,7,15,2789.48
S007341,2024-07-14,SKU0108,Melaka,20,0,8510.6
S007342,2024-10-02,SKU0077,Kuantan,13,0,5271.24
S007343,2024-05-03,SKU0521,Penang,10,0,4161.0
S007344,2025-10-22,SKU0446,Melaka,8,0,1900.64
S007345,2025-10-03,SKU0187,Melaka,8,5,1183.32
S007346,2025-07-30,SKU0210,Melaka,9,0,2127.33
S007347,2024-07-28,SKU0841,Ipoh,6,5,1311.17
S007348,2024-05-08,SKU0873,Penang,7,0,2290.47
S007349,2025-06-23,SKU0469,Shah Alam,15,0,2349.3
S007350,2025-02-26,SKU0497,Shah Alam,14,5,5059.32
S007351,2024-11-22,SKU0950,Kuching,19,5,1568.36
S007352,2025-10-14,SKU0364,Ipoh,19,0,7324.31
S007353,2024-12-11,SKU0274,Johor,10,10,2248.02
S007354,2024-06-19,SKU0464,Kuching,14,0,5319.02
S007355,2024-07-06,SKU0770,KK,19,0,3919.51
S007356,2025-06-28,SKU0246,KK,18,0,7276.86
S007357,2024-02-27,SKU0430,Ipoh,3,0,1459.41
S007358,2024-05-25,SKU0638,KK,9,10,1888.19
S007359,2025-09-03,SKU0953,Shah Alam,2,5,617.94
S007360,2025-10-30,SKU0900,Johor,18,5,3958.82
S007361,2025-09-21,SKU0982,KK,7,0,2069.06
S007362,2025-06-08,SKU0160,Shah Alam,17,0,4652.9
S007363,2024-06-11,SKU0156,Shah Alam,1,10,232.13
S007364,2025-01-31,SKU0940,Shah Alam,13,0,6382.61
S007365,2025-06-15,SKU0956,Kuantan,5,10,84.2
S007366,2025-05-11,SKU0419,Melaka,17,0,2548.81
S007367,2025-06-19,SKU0039,Shah Alam,3,0,1421.88
S007368,2024-08-08,SKU0263,Johor,8,10,3481.85
S007369,2025-08-15,SKU0669,Melaka,17,5,5334.35
S007370,2024-11-01,SKU0482,Kuching,11,0,5270.1
S007371,2025-12-05,SKU0432,Kuantan,9,15,758.57
S007372,2025-05-24,SKU0727,Penang,2,5,341.79
S007373,2025-11-09,SKU0969,Shah Alam,2,5,567.19
S007374,2024-06-09,SKU0938,KK,6,10,1319.44
S007375,2025-06-29,SKU0756,Shah Alam,8,10,533.16
S007376,2025-06-07,SKU0593,Ipoh,20,10,5154.12
S007377,2024-11-12,SKU0231,KK,16,5,3431.4
S007378,2024-07-31,SKU0730,Shah Alam,13,10,1676.26
S007379,2024-02-07,SKU0296,Ipoh,11,0,644.6
S007380,2025-07-17,SKU0549,Kuching,7,5,2254.08
S007381,2024-02-11,SKU0615,Shah Alam,17,5,4860.67
S007382,2024-05-22,SKU0971,Ipoh,12,0,4448.88
S007383,2025-03-21,SKU0073,Shah Alam,17,10,4373.81
S007384,2024-01-18,SKU0826,KK,12,0,5058.36
S007385,2024-09-25,SKU0483,Kuantan,17,10,7211.35
S007386,2025-11-01,SKU0595,Shah Alam,19,0,4852.41
S007387,2025-06-29,SKU0754,Johor,20,0,1136.6
S007388,2025-06-25,SKU0297,Kuantan,20,15,6575.43
S007389,2025-03-10,SKU0338,Ipoh,2,0,635.38
S007390,2025-08-08,SKU0159,Shah Alam,17,5,1555.41
S007391,2025-04-04,SKU0898,Kuantan,11,10,3570.73
S007392,2025-03-28,SKU0005,KK,15,15,3532.0
S007393,2024-02-19,SKU0989,Johor,18,0,6138.18
S007394,2025-03-25,SKU0251,Ipoh,2,0,705.3
S007395,2024-01-21,SKU0988,Shah Alam,9,0,232.47
S007396,2025-08-22,SKU0207,Melaka,4,5,1271.75
S007397,2024-07-28,SKU0160,Penang,3,15,697.93
S007398,2025-02-15,SKU0202,Ipoh,18,0,5262.48
S007399,2025-10-08,SKU0087,Kuching,9,0,1718.28
S007400,2024-10-08,SKU0218,Penang,5,10,688.54
S007401,2025-06-19,SKU0653,Kuching,20,0,3115.0
S007402,2024-10-27,SKU0997,Ipoh,1,5,467.3
S007403,2024-11-09,SKU0211,Ipoh,8,10,2268.65
S007404,2025-09-13,SKU0167,Kuching,10,5,4508.22
S007405,2024-07-26,SKU0110,Ipoh,20,5,1375.03
S007406,2025-07-03,SKU0955,Penang,15,0,3435.9
S007407,2024-07-29,SKU0932,Kuantan,17,0,5807.54
S007408,2024-04-14,SKU0839,Ipoh,5,0,1017.25
S007409,2025-12-12,SKU0126,Ipoh,6,0,527.94
S007410,2025-07-08,SKU0276,KK,17,5,6931.1
S007411,2024-11-14,SKU0044,Melaka,17,5,4544.93
S007412,2025-09-26,SKU0500,Shah Alam,9,0,3783.87
S007413,2024-10-01,SKU0694,Kuantan,13,0,1184.43
S007414,2025-10-08,SKU0325,Kuantan,13,15,1356.39
S007415,2025-07-04,SKU0861,Penang,3,0,263.7
S007416,2024-03-13,SKU0242,Johor,6,15,1465.23
S007417,2025-06-15,SKU0125,Penang,11,0,3986.84
S007418,2025-10-24,SKU0788,Melaka,10,15,2820.81
S007419,2024-04-10,SKU0662,Kuching,3,15,580.1
S007420,2025-01-02,SKU0081,Ipoh,14,0,5991.02
S007421,2025-05-30,SKU0820,Kuching,12,5,5375.1
S007422,2024-12-21,SKU0961,KK,3,0,911.94
S007423,2024-12-18,SKU0294,Ipoh,16,0,5054.72
S007424,2025-10-21,SKU0575,Ipoh,15,10,195.48
S007425,2024-03-20,SKU0511,Melaka,13,5,4497.99
S007426,2024-09-30,SKU0831,KK,8,0,2671.28
S007427,2025-04-02,SKU0471,Kuantan,19,10,3257.55
S007428,2025-08-10,SKU0205,KK,3,0,630.27
S007429,2025-01-12,SKU0904,Kuantan,12,5,2198.15
S007430,2024-07-23,SKU0064,KK,10,0,2436.3
S007431,2024-10-04,SKU0851,KK,2,5,551.55
S007432,2024-03-18,SKU0895,Kuching,4,0,1020.92
S007433,2025-02-25,SKU0855,Penang,7,10,2513.01
S007434,2025-08-04,SKU0864,Penang,14,0,486.78
S007435,2025-11-07,SKU0539,KK,6,15,1098.69
S007436,2024-08-25,SKU0650,Shah Alam,20,15,7355.73
S007437,2024-09-24,SKU0453,KK,12,0,4360.2
S007438,2024-03-02,SKU0342,KK,15,15,2066.78
S007439,2024-05-07,SKU0313,KK,4,0,176.4
S007440,2024-04-09,SKU0316,Johor,11,0,4871.24
S007441,2024-12-31,SKU0704,Kuantan,11,10,2233.93
S007442,2025-05-09,SKU0074,Johor,18,0,4641.84
S007443,2024-03-29,SKU0611,Melaka,15,0,5187.0
S007444,2025-06-28,SKU0274,Ipoh,9,5,2135.62
S007445,2024-11-06,SKU0894,Kuching,18,10,7039.39
S007446,2025-04-18,SKU0955,Melaka,7,10,1443.08
S007447,2024-01-23,SKU0161,KK,3,15,938.91
S007448,2024-12-29,SKU0914,Kuching,9,10,2662.96
S007449,2025-05-27,SKU0903,Kuching,6,0,1186.98
S007450,2024-05-02,SKU0750,Kuantan,18,15,7523.47
S007451,2025-10-31,SKU0955,Ipoh,19,15,3699.32
S007452,2024-10-14,SKU0112,KK,20,0,4179.6
S007453,2025-03-19,SKU0456,KK,4,10,460.66
S007454,2025-01-02,SKU0233,Melaka,1,10,436.42
S007455,2024-08-18,SKU0180,Penang,13,0,3786.77
S007456,2024-03-31,SKU0274,Kuantan,3,0,749.34
S007457,2024-02-12,SKU0829,Johor,10,15,2743.03
S007458,2025-11-13,SKU0474,KK,9,10,1987.9
S007459,2025-12-18,SKU0105,Melaka,7,15,188.91
S007460,2024-11-24,SKU0266,Kuching,3,0,968.67
S007461,2024-12-15,SKU0121,Shah Alam,17,10,194.62
S007462,2025-02-12,SKU0536,Kuching,4,15,805.36
S007463,2025-04-29,SKU0566,Kuantan,16,15,1610.51
S007464,2025-10-14,SKU0904,Melaka,20,5,3663.58
S007465,2025-08-11,SKU0322,Kuantan,4,5,418.65
S007466,2024-12-28,SKU0962,Penang,18,15,883.42
S007467,2025-04-16,SKU0372,Kuching,5,15,1043.33
S007468,2024-10-14,SKU0703,Melaka,15,0,1200.0
S007469,2025-10-13,SKU0337,KK,15,0,5729.7
S007470,2025-10-11,SKU0231,Johor,15,5,3216.94
S007471,2025-10-19,SKU0369,KK,15,10,6400.21
S007472,2024-08-25,SKU0183,Shah Alam,19,15,4727.75
S007473,2025-08-07,SKU0401,Johor,1,10,171.3
S007474,2025-09-03,SKU0629,Kuantan,6,0,1549.44
S007475,2025-03-08,SKU0518,Kuantan,6,10,2469.26
S007476,2025-12-20,SKU0837,Kuantan,12,0,2396.16
S007477,2025-05-11,SKU0175,KK,11,10,2447.87
S007478,2024-03-09,SKU0016,Penang,5,0,1637.7
S007479,2025-02-26,SKU0911,Kuching,9,0,920.97
S007480,2025-11-04,SKU0106,Melaka,14,0,5672.66
S007481,2025-11-08,SKU0391,Kuching,20,15,305.32
S007482,2025-06-02,SKU0347,Kuantan,19,0,4857.73
S007483,2024-10-08,SKU0776,Johor,1,5,208.12
S007484,2024-04-30,SKU0221,Kuching,19,10,6790.41
S007485,2025-12-13,SKU0704,Penang,12,0,2707.8
S007486,2025-04-27,SKU0150,Kuching,17,10,4705.52
S007487,2025-02-14,SKU0216,Penang,9,5,3610.58
S007488,2024-03-14,SKU0606,KK,14,0,3219.02
S007489,2025-02-04,SKU0123,Shah Alam,8,10,3308.83
S007490,2025-06-13,SKU0935,Penang,18,0,4040.64
S007491,2024-06-07,SKU0071,Penang,14,5,4339.79
